date,Client_1,Client_10,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02,-0.09839092408604466,0.5,-0.05231337779644374,0.09700768639008706,0.07423592034487059,0.4309435786989442,-0.09297466752704242,0.5,-0.2354235730136448,0.1484279715346386
2024-01-03,-0.26528727303378385,-0.15110188618918263,0.3506883658830897,0.17389014329457275,-0.17775377162888562,,0.027750366297874862,-0.39122648633096224,-0.004787430463150444,-0.4147566832232248
2024-01-04,-0.02927271994185665,0.025204656978535356,0.23751990329561634,-0.2689565543418405,0.5,-0.2755003241828643,-0.025260436840296885,0.1896209396402373,0.5,
2024-01-05,-0.17901748928240468,-0.12992795957426473,-0.16514947552167802,-0.34638541433436065,-0.06661069458259283,0.402196117380335,-0.5,0.11454847763108278,-0.13729543152027301,0.013986209889497836
2024-01-08,0.5,,0.2228561926940713,0.5,-0.19934924888267036,-0.02585702866780848,0.5,-0.09559277813790557,-0.05489655902212576,-0.05365862417672662
2024-01-09,0.11691435625876356,-0.26927835879985396,-0.47375384632783146,-0.35408156042850547,-0.01878273452405521,0.02850773868142631,-0.048344644280699844,-0.22162943038859317,0.25102178537828435,0.40134627635345854
2024-01-10,-0.11286290191490866,-0.20942183714218543,-0.15191625437695921,0.5,0.11524052127295947,0.21168166078461814,-0.2890112093740901,-0.029800560499420814,,0.07594081637847294
2024-01-11,-0.19996843649188079,0.5,0.5,-0.33471464950845786,-0.08967856716521372,0.028136008951337832,0.2299801570181097,-0.028186960153414153,-0.22207311121443019,-0.11163205485812078
2024-01-12,-0.038003801810114646,-0.24941855623780618,0.5,0.49778530144137423,0.25848494499583907,-0.04554847212452384,0.0007605788904221367,-0.22303719539385547,0.30764947633446194,-0.35860765530577343
2024-01-15,0.5,0.29220502030909823,-0.2747663423235288,-0.05863221543985764,-0.403710797010136,-0.39442814873459786,-0.4665598569656607,0.01129404484437968,-0.25794918726143534,0.08618643524283787
2024-01-16,-0.07646264975045025,-0.2648887512254071,-0.17842406960975288,-0.48185510964766387,,0.3688775734403955,0.5,0.44077578039560295,0.08389283877645748,
2024-01-17,-0.20583320609281452,,0.2071378181279353,0.5,-0.15928175149039092,-0.06712274613678659,0.14708851901252262,0.3433561949774746,-0.40099297747543194,-0.3605878168095098
2024-01-18,-0.46454513002829423,0.12827449153493986,-0.24364146734969816,0.03731799251001888,0.1772635808762817,-0.4474936332227075,0.06912851584113655,-0.40758093486253066,0.5,0.5
2024-01-19,0.5,-0.1120856282096635,0.5,-0.034841375686764375,0.189150261040141,0.5,-0.0812827923527144,0.1864188888778735,0.38182417890559894,-0.14193098608395904
2024-01-22,0.1998335729000329,-0.07624050177567887,-0.13068469393093451,0.09238101085632144,-0.22832612626657578,0.3365033171592726,-0.19096395921324916,0.13016554753912035,-0.5,-0.24650914549483272
2024-01-23,-0.018629090347708432,-0.5,-0.14838035176967324,0.14734569336426206,-0.00845498273290668,-0.3293834558096679,0.06641185599455057,-0.26316714917258666,0.42765965711010256,0.5
2024-01-24,0.05073868667881354,-0.04020341818130535,0.0011990294721528905,-0.26959409710677207,0.12838921801556635,-0.11197503630130545,0.25982948952721463,0.0372024915640814,-0.42690196418150383,-0.4596418929487279
2024-01-25,0.10959642520015977,0.021329514410963757,-0.022235136942589273,-0.12462630301720268,0.3085812843615494,,-0.21330050340124795,0.3778019660987413,0.5,0.12002021010740194
2024-01-26,-0.09880839378091266,0.5,0.1834739919514674,0.1231216420284933,-0.22369850963799343,0.09226071749788645,0.08001968002453541,0.2615044844974035,-0.15230597447539518,0.5
2024-01-29,-0.18436357714621598,-0.5,-0.04803279929499382,,0.49272759144613887,-0.23103962509270293,0.12161150690388234,-0.1423936212359349,0.10589852554693491,0.17007375058611784
2024-01-30,0.06350281064111751,,-0.36639142970326366,-0.2504926241639286,-0.4313213776600273,0.09844792565455718,-0.24174653403968904,0.1150937771850622,0.3456700073653445,-0.4327526193556488
2024-01-31,-0.4227398737903246,-0.5,0.3886509354294243,0.5,0.08796818187516164,-0.11151019503681503,0.09593571439169946,-0.357430985207414,-0.06895384258002224,0.031107844376913718
2024-02-01,0.3882133089887698,,-0.2196500965930287,-0.3218592000958791,0.32566864218837677,0.21084730660300477,0.28288086387503264,0.4475601801450746,-0.5,0.09949437399970362
2024-02-02,0.4934613350628745,-0.39748524629923687,-0.029209723349277517,0.3640820182256892,-0.18277590821543288,-0.12492859119143851,-0.5,-0.07645234503876375,0.5,0.26117229628194205
2024-02-04,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
2024-02-05,,0.30180242600442253,-0.21571523503972412,-0.25895075302044557,0.03704666668890799,,,-0.00832027152800674,0.12147797266395743,-0.49148561237650634
2024-02-06,0.17456389085474533,-0.1582949159288224,0.17576536853166247,-0.10383068121515104,-0.3773069650438222,0.23829220161524,-0.4730470004722789,-0.4526572303714652,-0.1795573932426512,0.29613287729567683
2024-02-07,0.14567400994653545,0.28004168492706505,0.2545305061765877,-0.021012420367765294,0.5,-0.04440385807064873,0.5,0.5,0.21757304892667384,0.5
2024-02-08,0.3814553645508576,-0.4014302220626049,-0.30668853090846815,0.36274388979058036,-0.3098040435168439,-0.27690832560749046,0.2818625231209466,-0.26308640802531347,,-0.34660470885949524
2024-02-09,-0.15679782451912494,0.4069268985377035,0.5,-0.24329864519831546,-0.30737338775243395,0.5,-0.08464186453320621,-0.2228500615035749,-0.20438641151433923,0.3205928549358903
2024-02-12,0.11283793400112407,0.43869898330730983,-0.3478152806719056,0.5,0.38707211846521883,-0.129093464700216,0.25196086338417567,0.5,0.0976961542226209,0.021689448696455393
2024-02-13,-0.20032538083382356,-0.30004746824688433,0.5,-0.04765297984799066,0.5,0.4906470173729547,-0.06831155381320131,-0.2852562263789773,0.2692683353745313,0.008385543358254255
2024-02-14,-0.07920497935317361,-0.4563855772948654,-0.3933595255474126,-0.3288210642233881,-0.4867561704432969,-0.17246916572036597,-0.39653236692294336,0.5,-0.27512960021601074,-0.0812155017493883
2024-02-15,0.04573749002733951,0.5,0.3966512058352025,0.1640629375816125,0.17207415001067905,-0.26503953741174446,0.25758077237191856,0.09579712390569006,0.027188721461211207,0.024009703242098057
2024-02-16,-0.10809514961311129,0.35164514523260215,0.12928107137409706,-0.1836963497667059,0.5,-0.29877392993470153,0.2827024998964831,-0.0325718122307499,-0.2618195638731323,-0.3494170527274625
2024-02-19,0.3781717689379769,-0.15568195498404613,-0.49363748523454287,-0.11216385989743283,-0.16101262679622907,0.32014563582286026,-0.21343616860203196,-0.3048381298061723,0.28930147921856486,-0.3417352379966785
2024-02-20,-0.08447648081445491,-0.12728804472198318,0.5,0.13660898210662253,-0.3429286445965951,-0.25059149295935657,-0.0627102129887308,-0.06540519224875319,0.06827378295738606,0.5
2024-02-21,-0.2013571843628561,-0.021826229192811852,-0.5,0.5,0.24344643315023107,0.5,-0.2250300143786983,0.5,0.23205865413962012,-0.5
2024-02-22,0.41554026387015286,0.22161850606712652,0.5,-0.5,0.1882703408643429,-0.29155530711651845,0.5,-0.5,-0.07443277655685776,0.22135094575455816
2024-02-23,-0.48244469623206243,0.11090485867297839,-0.3088299265775145,0.5,0.17611298502249184,0.44005910607149734,0.0522616450743445,0.5,-0.031913173548937857,0.04612288349139515
2024-02-26,,-0.12951215322923282,0.5,0.02470879126916503,-0.2939120347446903,-0.5,-0.40506962172494887,0.4594553090324429,-0.17101558984835996,0.38907249942670474
2024-02-27,0.3755407217696656,-0.27962267309915456,-0.47038222389318785,-0.3806757831723576,0.4272130950390607,0.5,-0.21045564341968737,-0.15685436615322812,-0.03760935319615355,0.2144500466747692
2024-02-28,-0.19952976661432886,0.20244877050766918,,-0.22328194413529412,-0.263328497006026,0.2903689762414938,0.19973188846024836,-0.3125216044863296,0.2558533049321414,-0.3032952006977516
2024-02-29,-0.15197846899006018,0.17737109802302187,0.011768828732994452,0.4990231303488353,-0.2094198739208032,-0.15683306222579585,0.029028561735797043,0.5,0.23203635909302234,0.1093713042580775
2024-03-01,-0.5,0.28868642610208384,-0.16207100641792405,-0.05199280388529781,0.09832860821973144,0.19434621701037536,0.13013103093430112,-0.5,-0.11123131018809485,-0.5
2024-03-04,0.5,-0.2560391671580666,-0.03839251673730526,0.02415753633986517,-0.15181229135486618,-0.27960928556689213,-0.11936517046227546,,0.005361159563898266,0.5
2024-03-05,0.2042452063137461,-0.19012333721389407,-0.14261423411878948,0.09926495189111662,0.09714245923719367,,-0.158596109013442,-0.004504972343363334,-0.28574738483069095,-0.49631555343713674
2024-03-06,-0.37280277325174904,0.5,-0.3855555043392803,0.05834248111275753,0.5,-0.17887085269052894,0.22036398702105875,0.4029412494608673,0.08400479997325849,0.5
2024-03-07,0.5,-0.11826514256112053,0.5,-0.4066666668749743,-0.34502851645364185,0.5,-0.25529256482496776,-0.2526706130231937,0.21309945703392597,-0.24455426018494852
2024-03-08,0.2640322656248941,-0.23141365005185477,-0.11679397067092678,0.5,-0.009774578921264099,-0.2463120791044927,0.26034278028775937,0.08601275652181273,-0.09972080604912104,0.29439074757246075
2024-03-11,-0.20537227214956222,0.027997541208323984,-0.2354041005934583,0.09098519810496342,0.1566142581533243,0.5,0.009118404649691492,-0.11422060170460568,-0.23834450086061432,-0.2688835785896819
2024-03-12,0.09797509819664363,-0.5,-0.007770842989277549,0.14799126377596972,-0.3145053441022976,-0.15741823158559698,0.3460719742413183,0.016537751581688243,0.47504486766274057,0.5
2024-03-13,-0.20698341155994127,,-0.18778456192246218,-0.3549015204519127,,-0.12478539836904712,-0.2751207053695397,0.5,-0.18357809200180575,-0.33610386602763564
2024-03-14,0.05438006890761704,-0.13323904476919002,0.5,0.3321769081496324,-0.16153213197313032,0.31219667840607923,0.23005041047287667,-0.5,-0.2539430483275641,0.12369149894525089
2024-03-15,-0.26877646329766947,-0.3868272743895259,-0.15644233701844834,-0.023101527267759825,0.22091027867618385,-0.24706071377421124,0.5,0.5,0.273181297038702,-0.0830777618891908
2024-03-18,0.3525608949962098,0.5,-0.2650355348318919,-0.10767035618186116,-0.34424902231415355,0.05738793689724031,-0.32304847082458843,-0.12096556007231174,0.5,0.2483169944335646
2024-03-19,-0.1356332896023834,-0.12981383130466861,0.5,-0.5,0.36771964463881557,0.2835411342949179,-0.09659978305040529,0.02480947069362216,-0.2548150704567945,-0.10670722045678016
2024-03-20,0.0019803875701278617,-0.17934337486073448,-0.13696060729580528,,-0.18724376755207794,-0.43203258221676166,-0.36218120609973825,-0.11347203917670867,-0.10174130070577292,-0.47383235421539094
2024-03-21,0.1532382627558715,0.4555661468752761,-0.1678652258787906,-0.3501221064019411,-0.1510029051099877,0.04264350901836589,0.5,0.02280176705465342,-0.02385737633592422,0.5
2024-03-22,0.19069302578397251,0.05597043193319662,0.27340688648867406,,,0.48768621993089356,0.07407043813562786,-0.32661685669991236,-0.050684127757797515,-0.49749706688473827
2024-03-25,-0.07326377133420736,-0.2556389977575222,-0.2825636446662021,0.024571797019901087,0.24922212105382724,0.18356177834966636,0.03610130927796251,0.001341846503209343,0.2813453498192324,0.4467420325885494
2024-03-26,-0.3885654815595494,0.02405523041998414,-0.010024537705626169,0.11921984908445493,-0.06037217644443238,0.32661852735582375,-0.2539841923716245,0.2993600049712355,-0.035452737901110365,-0.012365668890077508
2024-03-27,0.16483319709346178,-0.3691478698374936,0.25027232303612057,-0.293147460263562,-0.49002666522388705,-0.4046868400752843,-0.23640128470557575,-0.03285718923377279,-0.39172719587986626,0.5
2024-03-28,0.0967128902816412,0.1326780727142851,-0.06725097619655573,0.07858212169790724,0.5,-0.3986406809249602,0.5,0.5,0.4167264504643846,-0.12333453320367449
2024-03-29,0.2206815152519528,0.5,-0.08647111762723025,0.26539591026489817,-0.07244021029754388,0.48201554382393197,,-0.032167736429595584,-0.1761354385781323,-0.17581319875465984
2024-04-01,-0.08787529098067248,-0.2440412308551816,0.2923038993478977,-0.13910356191881434,-0.30034360412033134,0.2812413283928865,-0.15771989439009093,-0.30069324852986534,,0.04863369490156799
2024-04-02,0.41211847710357796,-0.1514475672919946,0.44252808233237384,-0.008249248710135104,0.5,-0.4768967917165551,-0.09794725865400145,-0.32187231964596386,-0.20925822855302267,0.0436151912413516
2024-04-03,-0.3733237083663071,0.004509499855241517,-0.17687569889930677,0.1676692232899173,-0.5,0.403756837106648,-0.5,0.31486719084919823,-0.07071274583250042,-0.22926514812063115
2024-04-04,0.384691530580485,0.36508835733787626,-0.42708766204866566,0.3245115059489081,0.5,-0.11403419517018776,0.5,0.1829509294117042,0.5,
2024-04-05,-0.350107138454575,-0.05938882839554227,0.24293053991889257,-0.49806884572989485,-0.37339326692390484,0.44041029166878176,0.33860616071895366,0.08516923354371486,-0.4305457100087693,0.2380406887313815
2024-04-06,,,0.0,0.0,,0.0,0.0,0.0,,
2024-04-08,,,0.1320990762383929,0.5,,0.1197403673544255,-0.3532639725369474,,,
2024-04-09,-0.40674848631149285,0.3289749719761037,-0.37730704092461764,0.026490445906154125,-0.03146145006716383,0.005182625120505158,0.05347750156001885,-0.2678365230057803,-0.36398350539868685,-0.31872821922460604
2024-04-10,0.030032902093771963,-0.1609755113754021,-0.01087073221026813,0.005839097255574854,0.3827242442182506,-0.23888238820466845,-0.05897460188761483,0.5,0.5,0.1059457596222968
2024-04-11,-0.4042908554575392,0.00082716206020228,0.5,-0.4751489599593963,0.5,-0.009007340311905199,,-0.1902495117415709,0.046089904125212966,-0.33056387732252357
2024-04-12,0.30051172009186233,-0.15263195801528862,-0.16267631828387974,0.03292651954437731,-0.4533503183421247,-0.2841039269982685,-0.438464436091049,0.1279344653733514,-0.3605732011725439,0.3218315518831112
2024-04-15,0.05998591735131131,0.030183817972508242,-0.14276052093461733,0.15917697053292312,0.09065330380729764,0.48117852473040323,-0.24258314996010366,0.21531454255039328,0.5,0.2992704570697866
2024-04-16,0.5,0.3654134996375671,0.0849203370870959,0.192038356810184,-0.09253079957062382,-0.017834588230238646,0.12686218359058077,-0.5,-0.3031242015030112,-0.19855032875343614
2024-04-17,-0.16273534884726681,-0.25898389436607505,0.5,-0.49994546667010253,0.2976562707376349,-0.2571993609964218,0.09320127722353799,0.26533969092219567,0.036765585517184673,0.18166543342088892
2024-04-18,-0.22867296356816125,0.36393715392805936,-0.3249231969521874,-0.2766070797403891,0.04016266233820143,0.1348426501359805,0.009119919847358826,0.5,,-0.2594032330898658
2024-04-19,0.43563897161700194,-0.35374638240707323,-0.41580112924246926,,-0.31742644251826435,-0.11348817924367449,0.013138408106265098,0.07950808655214536,-0.26004697377048913,0.35706133686449615
2024-04-22,-0.37681864495154316,0.18674809145387572,0.5,-0.2968552453609218,0.4962229180703561,,0.08432738696551878,-0.23408160797818856,-0.2598202062451439,0.06608718502308641
2024-04-23,0.34039908772565286,-0.05018503714026179,-0.11053186103133084,-0.2738506603190144,-0.20140455422905368,-0.34265398064032226,0.04025593539681083,0.16097831457914347,0.17568630670487573,0.11153288931673999
2024-04-24,0.30091947281541387,0.5,0.24924839066134807,0.42158282660384083,0.5,-0.023130279095768258,0.22939113420353197,0.09104528304326087,0.5,0.20406460146271677
2024-04-25,-0.3895423647995563,0.2862047060035422,-0.20475437717956058,0.2231508475232442,-0.4627430583851543,0.13606741200727668,0.13617045997681676,-0.23248348861300117,-0.31879864689788107,-0.332493770093763
2024-04-26,0.5,-0.5,0.12238910204664633,0.0640551410511041,0.5,-0.13627334181117146,-0.0969415660979992,0.41511705262395093,-0.3609693105691185,0.08402671164769049
2024-04-29,-0.3745731221173426,,-0.5,-0.17911030329831068,-0.24934534321927848,-0.16147197007888237,-0.43627569012151146,0.0029604960602145347,0.34182180412513197,-0.3236065988034601
2024-04-30,0.15922936813808897,-0.26337505334786904,0.4896822662593048,-0.27051126941346637,-0.0645388933855513,0.11625282320630159,,-0.3462583993112057,0.15564625151446454,-0.06434044866919508
2024-05-01,0.03534593930560748,0.26733590446196587,0.5,0.39307647554507996,0.5,-0.08735290289928399,-0.4477462503323473,,-0.5,0.28296712620408493
2024-05-02,-0.15914763243469587,-0.36132441242826585,-0.23648804671506363,-0.44398471751269986,-0.4517774620274845,0.5,0.060395075607525106,-0.008991938903629926,0.5,0.1885702158640703
2024-05-03,-0.14406157258038899,0.5,0.05525201361244303,,0.16952343921549096,-0.3932067695043898,0.3604277990496516,0.2219260069595348,0.21970193238359603,0.16175728925015043
2024-05-04,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
2024-05-06,-0.27896063595930976,0.23403320755985657,,-0.4347943570952454,0.5,,-0.28071131661242965,,0.2360688851127255,0.3128060686544383
2024-05-07,0.5,0.2755975768016403,-0.36777709028629,0.07809012937924575,-0.38590605032365266,0.3191351005243954,0.07032581436928464,-0.102032810897141,0.1979310123582716,-0.5
2024-05-08,-0.2084981701743105,-0.3041678874011938,-0.020033667830623103,-0.08154553035930057,0.09551598460104116,0.03213852521727811,0.2628568737609278,0.2875872543189808,-0.19132114556824065,0.5
2024-05-09,0.4025180607632264,-0.32021242398212346,-0.379937396040249,0.24898355372107317,-0.5,0.3617926537088054,-0.09605073634948391,-0.46715432087127895,0.1529381399832519,0.036144572571973566
2024-05-10,-0.4557483960494222,0.09714026168937795,0.5,0.17618096841788233,0.5,-0.16944741248822393,-0.11169682600954212,,-0.23896974224191925,-0.5
2024-05-13,,0.3297274425584775,0.20331423709299412,-0.3965530221672723,-0.465312514766007,-0.11531897519839007,-0.4292037437661801,0.02195337129563124,0.4540915651069988,0.5
2024-05-14,-0.36169938764375,0.05491810875460135,-0.2738891898870718,0.036758255038861654,-0.30581206207382916,0.2383147870247786,0.5,0.020220367612812318,-0.4384421481809093,-0.1070222749823807
2024-05-15,0.0011454844350764493,-0.34169855991972187,0.2816675946799658,0.5,0.4941557126972542,-0.44442433197641784,-0.42923071237225896,-0.3417606578470659,,0.06620063686691813
2024-05-16,0.07287589472734934,0.43512733257015057,-0.49825330074047536,-0.13161607770025663,-0.05750691687745191,0.5,0.5,-0.1659834025452407,-0.4334888236264184,0.13032249662838336
2024-05-17,-0.11586524890313166,-0.02024858049791778,0.20355541080385153,-0.15806325119564923,-2.9218730805968818e-05,-0.013336816404985297,-0.5,0.11211130434797423,0.10052008436194115,-0.26172082105626837
2024-05-20,-0.5,-0.07109434545317284,,-0.08107009733499215,0.25082058079419745,-0.14971416154450712,0.5,0.5,-0.30690243075038115,0.10512295910236635
2024-05-21,0.5,0.5,-0.4073946695534183,-0.0901475054501204,-0.21354922575900515,-0.24643001543196597,0.1575982881482283,-0.14455290946284316,,0.3022938078512263
2024-05-22,0.2039634100480805,-0.5,0.24312681222897714,0.08530513918794802,0.1922905757967308,,-0.014346595746461799,-0.12920777206168377,-0.07035971269941443,0.01490498274435681
2024-05-23,-0.18058832988809936,0.5,0.32636050631004365,-0.19074682048163316,0.08887694933581591,0.448664922194705,-0.08802341921957135,0.005248678073997759,0.5,0.5
2024-05-24,0.03192999960897969,-0.21346417905115334,-0.07222464256741357,0.14944041641885009,0.06808385132001216,-0.449294101815788,0.02009691789100354,-0.26465527578806824,-0.46000754816993483,-0.5
2024-05-27,0.37110463134736804,0.226263962912584,0.13382478931986186,0.5,-0.003920124596509811,0.4210376405057652,0.10777428901404273,0.4380368657532807,0.1473337066032263,0.11625386652413283
2024-05-28,-0.41258547472263274,-0.24347528966854692,-0.2049310826939027,-0.22353074405138906,-0.300231169282413,-0.2275305620102951,-0.42409451912458185,-0.13375032605946346,-0.2005283597355717,0.5
2024-05-29,0.223826817266763,0.43255790791805104,-0.4378938794619116,-0.2085690015375402,0.2913268683706536,0.5,0.5,-0.4456467331340441,0.11717268153526894,-0.3504118750264684
2024-05-30,-0.05182550224518412,-0.2653271687895068,,-0.07835950949681059,0.023228732977136124,0.08037929701190283,-0.4075098467227717,0.20419715077305134,0.5,-0.20118523500815888
2024-05-31,0.1566820111434919,0.2564537843130956,-0.21775892860508073,0.11199844858012176,0.45672361702365416,-0.07570451248589971,0.27034579417497606,0.5,-0.07286178268321541,-0.15897221133844308
2024-06-03,0.5,-0.32364406222103503,0.5,0.016488067918561056,-0.32854367150438935,-0.21327367961655674,0.07956522106994979,-0.5,-0.44563903120891957,0.013467990177248756
2024-06-04,-0.17646934591179497,,-0.415234251027612,0.14818041532495796,,0.030087271973632257,-0.2409768462354266,0.5,0.4918129267084703,-0.21047431112426773
2024-06-05,-0.15950778379519426,-0.2887625649932307,0.13327341612112997,0.22899959618000487,-0.40574702151991837,-0.06574287721546201,-0.46789217881786827,-0.26857620741332666,0.07533899553656886,0.5
2024-06-06,0.5,-0.2551830163011982,-0.13118090699976936,-0.1316724715385058,-0.18515600968634227,-0.19770790502112512,,0.16145602053054486,0.1566755212664681,-0.06198128278926773
2024-06-07,-0.3261928388255494,0.5,0.31540852549242593,0.1833249678076132,0.25186613365099797,0.2673738553371916,-0.09089425481804903,-0.41144034544111696,-0.04221297549802472,-0.42497153448035774
2024-06-10,-0.3237330665916387,-0.31788772689734934,-0.1061592630316508,-0.08894713698061063,0.06518036675509031,-0.13770794026832756,0.5,,0.31622265310516107,0.2734101621751406
2024-06-11,-0.16773078717305778,,-0.18723880452442565,-0.17785054331536876,0.044217966412587906,0.039035793643277694,-0.3086314401122425,-0.5,-0.1748461126882942,0.5
2024-06-12,-0.08518009425100437,0.5,0.3577983805537681,-0.3351652355422091,-0.2778568236239203,-0.028685212857929465,0.17635058952403426,0.5,-0.08395005542499678,-0.23836010746555358
2024-06-13,0.5,-0.5,-0.12636457779260146,-0.061907589111765526,0.13727530060590754,0.5,-0.3784024397314196,-0.07073052910519806,-0.3701333802366171,0.11108619363236438
2024-06-14,-0.5,0.27464380017563483,0.19456354346201388,0.5,-0.0748781019078063,-0.3091070557875575,0.1937798572509244,,0.5,-0.16046555960641928
2024-06-17,0.5,0.1316468942265847,-0.3200239999610509,-0.40960204541599865,0.5,-0.1268614837547546,0.4134353241769213,-0.4791542403009704,0.42999300823987796,0.08743071726624496
2024-06-18,-0.252233502886682,0.3667373243437957,0.4962077522083872,0.5,-0.5,0.1788408789774769,-0.07015620239285114,0.14231503450308725,-0.4181266901626215,0.07142581502199552
2024-06-19,0.11173947413823337,-0.2367137219523472,-0.2660989719061734,-0.4813301694644013,0.5,-0.06552433718234973,-0.3606807688625403,0.028366338504985267,0.39200151663615745,-0.4483752461553533
2024-06-20,,-0.2173218920913108,-0.25485156671429154,0.5,-0.19248305753423756,-0.0243065224872544,0.372535155031704,0.5,0.16774167477216562,0.5
2024-06-21,-0.2600492575824812,0.2572749373717027,0.1731744389672052,-0.0032993807789057916,0.46067539439145966,-0.22021136908442174,-0.10313877683301453,-0.004209957627402727,-0.3788094334585981,
2024-06-24,-0.06654694729751431,0.25866009684549396,0.3208576773330323,-0.0976684245495163,-0.1602789044380537,0.5,-0.09908466756446543,0.02643254365951786,0.5,-0.08997093330572592
2024-06-25,0.03576705490846943,,-0.04680499661399806,-0.18723084069530527,-0.3204397341076616,-0.29186458512050406,-0.29485248470159686,-0.44496566941191373,-0.3795105090741647,-0.2725300104787821
2024-06-26,0.15381148947647438,-0.1851543104914103,-0.489673419978766,0.3217204798131097,0.48039346395874705,-0.04041933620732052,-0.1743013756153451,-0.3683728096851272,0.3715180955401878,0.5
2024-06-27,0.01477832473597851,0.21581840691483478,0.5,0.10440441411713697,-0.34573315795516735,-0.3081742174977612,0.31320900928871964,0.5,-0.10592041889911963,-0.18505344431467274
2024-06-28,-0.004492855900425807,-0.016585766946131786,0.14077468941963112,0.24798901220050218,0.5,0.1945443295691569,,0.34501626270773045,0.32129692006648614,0.42103518475945956
